period,subperiod,secondsLeft,subject,population,match,matchID,strategy0,target0,payoff,percentChangePerSecond,name,min,max,subperiods,playersInGroup,length
1,1,0.027,3,1,1,0,0.5143265,0.5143265,228.79732,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,2,1,1,0,0.7524501,0.7524501,123.577965,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,1,1,1,0,0.62966007,0.62966007,47.624718,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,3,1,1,0,0.5143265,0.5143265,228.79732,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,2,1,1,0,0.7524501,0.7524501,123.577965,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,1,1,1,0,0.62966007,0.62966007,47.624718,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,3,1,1,0,0.386705,0.386705,203.27301,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,2,1,1,0,0.7524501,0.7524501,123.577965,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,1,1,1,0,0.62966007,0.62966007,73.14902,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,3,1,1,0,0.5001598,0.5001598,225.96397,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,2,1,1,0,0.7524501,0.7524501,123.577965,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,1,1,1,0,0.62966007,0.62966007,50.45806,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,3,1,1,0,0.1933525,0.1933525,164.60252,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,2,1,1,0,0.7524501,0.7524501,123.577965,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,1,1,1,0,0.62966007,0.62966007,111.81952,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,3,1,1,0,0.48418027,0.48418027,222.76807,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,2,1,1,0,0.7524501,0.7524501,123.577965,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,1,1,1,0,0.62966007,0.62966007,53.65397,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,3,1,1,0,0.18216683,0.18216683,162.36539,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,2,1,1,0,0.7524501,0.7524501,123.577965,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,1,1,1,0,0.62966007,0.62966007,114.056656,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,3,1,1,0,0.6903164,0.6903164,24.558008,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,2,1,1,0,0.7524501,0.7524501,111.4467,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,1,1,1,0,0.62966007,0.62966007,263.9953,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,1,1,1,0,0.62966007,0.62966007,263.9953,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,2,1,1,0,0.7524501,0.7524501,111.4467,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,3,1,1,0,0.6903164,0.6903164,24.558008,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,1,1,1,0,0.62966007,0.62966007,263.9953,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,3,1,1,0,0.6903164,0.6903164,24.558008,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,2,1,1,0,0.7524501,0.7524501,111.4467,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
