period,subperiod,secondsLeft,subject,population,match,matchID,strategy0,target0,payoff,percentChangePerSecond,name,min,max,subperiods,playersInGroup,length
1,0,24,4,1,1,0,0.48095238,0.48095238,283.8095,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,3,1,1,0,0.1,0.1,38.73016,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,2,1,1,0,0.1,0.1,38.73016,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,1,1,1,0,0.1,0.1,38.73016,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,4,1,1,0,0.5,0.5,280.0,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,3,1,1,0,0.1,0.1,40.0,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,2,1,1,0,0.1,0.1,40.0,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,1,1,1,0,0.1,0.1,40.0,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,4,1,1,0,0.50476193,0.50476193,279.0476,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,3,1,1,0,0.1,0.1,40.317463,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,2,1,1,0,0.1,0.1,40.317463,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,1,1,1,0,0.1,0.1,40.317463,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,4,1,1,0,0.46190476,0.46190476,287.61905,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,3,1,1,0,0.1,0.1,37.46032,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,2,1,1,0,0.1,0.1,37.46032,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,1,1,1,0,0.1,0.1,37.46032,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,4,1,1,0,0.44761905,0.44761905,290.47617,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,3,1,1,0,0.1,0.1,36.50794,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,2,1,1,0,0.1,0.1,36.50794,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,1,1,1,0,0.1,0.1,36.50794,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,1,1,1,0,0.1,0.1,37.989418,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,4,1,1,0,0.46984127,0.46984127,286.03177,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,3,1,1,0,0.1,0.1,37.989418,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
1,0,24,2,1,1,0,0.1,0.1,37.989418,NaN,practic_1,NaN,NaN,0.0,4.0,30.0
