period,subperiod,secondsLeft,subject,population,match,matchID,strategy0,target0,payoff,percentChangePerSecond,name,min,max,subperiods,playersInGroup,length
1,1,0.027,1,1,1,0,0.5174791,0.5174791,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,3,1,1,0,0.13608724,0.13608724,130.71327,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,2,1,1,0,0.81652045,0.81652045,133.20009,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,1,1,1,0,0.5174791,0.5174791,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,3,1,1,0,0.13608724,0.13608724,130.71327,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,2,1,1,0,0.81652045,0.81652045,133.20009,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,1,1,1,0,0.5174791,0.5174791,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,3,1,1,0,0.13608724,0.13608724,130.71327,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,2,1,1,0,0.81652045,0.81652045,133.20009,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,1,1,1,0,0.62539685,0.62539685,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,3,1,1,0,0.13608724,0.13608724,152.29681,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,2,1,1,0,0.81652045,0.81652045,111.61654,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,3,1,1,0,0.13608724,0.13608724,114.20157,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,2,1,1,0,0.81652045,0.81652045,149.71178,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,1,1,1,0,0.43492064,0.43492064,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,3,1,1,0,0.13608724,0.13608724,150.39206,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,2,1,1,0,0.81652045,0.81652045,113.5213,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,1,1,1,0,0.61587304,0.61587304,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,1,1,1,0,0.24603175,0.24603175,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,3,1,1,0,0.13608724,0.13608724,76.4238,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,2,1,1,0,0.81652045,0.81652045,187.48956,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,1,1,1,0,0.56349206,0.56349206,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,3,1,1,0,0.13608724,0.13608724,139.91586,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,2,1,1,0,0.81652045,0.81652045,123.9975,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,3,1,1,0,0.13608724,0.13608724,115.15395,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,2,1,1,0,0.81652045,0.81652045,148.7594,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,1,1,1,0,0.43968254,0.43968254,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,1,1,1,0,0.2904762,0.2904762,136.08664,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,3,1,1,0,0.13608724,0.13608724,85.31269,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,2,1,1,0,0.81652045,0.81652045,178.60066,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
2,1,0.027,1,1,1,0,0.66701746,0.66701746,36.552834,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,1,0.027,2,1,1,0,0.5770811,0.5770811,248.8197,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,1,0.027,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,2,0.024,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,2,0.024,2,1,1,0,0.384127,0.384127,210.2289,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,2,0.024,1,1,1,0,0.66701746,0.66701746,75.143654,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,3,0.021,1,1,1,0,0.66701746,0.66701746,40.54048,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,3,0.021,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,3,0.021,2,1,1,0,0.55714285,0.55714285,244.83206,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,4,0.018,1,1,1,0,0.66701746,0.66701746,140.54048,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,4,0.018,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,4,0.018,2,1,1,0,0.057142857,0.057142857,144.83206,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,5,0.015,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,5,0.015,2,1,1,0,0.6365079,0.6365079,260.70508,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,5,0.015,1,1,1,0,0.66701746,0.66701746,24.667465,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,6,0.012,1,1,1,0,0.66701746,0.66701746,87.524605,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,6,0.012,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,6,0.012,2,1,1,0,0.32222223,0.32222223,197.84793,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,7,0.009,1,1,1,0,0.66701746,0.66701746,61.81032,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,7,0.009,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,7,0.009,2,1,1,0,0.45079365,0.45079365,223.56221,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,8,0.006,1,1,1,0,0.66701746,0.66701746,123.080154,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,8,0.006,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,8,0.006,2,1,1,0,0.14444445,0.14444445,162.29239,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,9,0.003,1,1,1,0,0.66701746,0.66701746,59.270638,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,9,0.003,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,9,0.003,2,1,1,0,0.46349207,0.46349207,226.1019,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,10,0.0,1,1,1,0,0.66701746,0.66701746,104.66746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,10,0.0,3,1,1,0,0.75984526,0.75984526,114.62746,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
2,10,0.0,2,1,1,0,0.23650794,0.23650794,180.70508,NaN,practic_2,NaN,NaN,10.0,3.0,30.0
1,1,0.027,1,1,1,0,0.28116095,0.28116095,138.82399,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,3,1,1,0,0.412959,0.412959,138.7229,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,2,1,1,0,0.9747755,0.9747755,122.453094,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,3,1,1,0,0.412959,0.412959,61.228134,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,2,1,1,0,0.5873016,0.5873016,199.94788,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,1,1,1,0,0.28116095,0.28116095,138.82399,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,1,1,1,0,0.28116095,0.28116095,138.82399,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,3,1,1,0,0.412959,0.412959,99.64082,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,2,1,1,0,0.77936506,0.77936506,161.53519,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,1,1,1,0,0.28116095,0.28116095,138.82399,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,3,1,1,0,0.412959,0.412959,65.03766,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,2,1,1,0,0.60634923,0.60634923,196.13835,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,3,1,1,0,0.412959,0.412959,98.37098,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,2,1,1,0,0.77301586,0.77301586,162.80504,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,1,1,1,0,0.28116095,0.28116095,138.82399,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,1,1,1,0,0.28116095,0.28116095,138.82399,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,3,1,1,0,0.412959,0.412959,98.37098,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,2,1,1,0,0.77301586,0.77301586,162.80504,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
