period,subperiod,secondsLeft,subject,population,match,matchID,strategy0,target0,payoff,percentChangePerSecond,name,min,max,subperiods,playersInGroup,length
1,10,0.0,2,1,1,0,0.8269841,0.8269841,89.0196,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,3,1,1,0,0.63940036,0.63940036,273.46365,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,1,1,1,0,0.19666499,0.19666499,98.76667,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,2,1,1,0,0.70427305,0.70427305,199.71172,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,1,0.027,3,1,1,0,0.29716837,0.29716837,101.521614,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,3,1,1,0,0.29716837,0.29716837,101.521614,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,2,1,1,0,0.70427305,0.70427305,199.71172,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,2,0.024,1,1,1,0,0.19666499,0.19666499,98.76667,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,1,1,1,0,0.19666499,0.19666499,98.76667,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,2,1,1,0,0.70427305,0.70427305,199.71172,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,3,0.021,3,1,1,0,0.29716837,0.29716837,101.521614,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,1,1,1,0,0.46507937,0.46507937,81.42094,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,2,1,1,0,0.70427305,0.70427305,166.12952,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,4,0.018,3,1,1,0,0.29716837,0.29716837,152.44955,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,1,1,1,0,0.46507937,0.46507937,81.42094,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,2,1,1,0,0.70427305,0.70427305,166.12952,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,5,0.015,3,1,1,0,0.29716837,0.29716837,152.44955,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,1,1,1,0,0.46507937,0.46507937,81.42094,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,2,1,1,0,0.70427305,0.70427305,166.12952,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,6,0.012,3,1,1,0,0.29716837,0.29716837,152.44955,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,1,1,1,0,0.17301588,0.17301588,94.03685,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,3,1,1,0,0.29716837,0.29716837,106.251434,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,7,0.009,2,1,1,0,0.70427305,0.70427305,199.71172,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,1,1,1,0,0.17142858,0.17142858,93.71939,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,2,1,1,0,0.70427305,0.70427305,199.71172,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,8,0.006,3,1,1,0,0.29716837,0.29716837,106.56889,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,1,1,1,0,0.17142858,0.17142858,93.71939,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,2,1,1,0,0.70427305,0.70427305,199.71172,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,9,0.003,3,1,1,0,0.29716837,0.29716837,106.56889,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,1,1,1,0,0.55079365,0.55079365,81.42094,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,2,1,1,0,0.70427305,0.70427305,148.98666,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
1,10,0.0,3,1,1,0,0.29716837,0.29716837,169.5924,NaN,practic_1,NaN,NaN,10.0,3.0,30.0
